1.478275489882751942e+09 5.687499999999999778e-01 7.093749999999999778e-01
1.478275490081406116e+09 5.684374809265136941e-01 7.146874904632568581e-01
1.478275490303972960e+09 5.659392833709716575e-01 7.179552793502808061e-01
1.478275490526845932e+09 5.640625000000000222e-01 7.203125000000000222e-01
1.478275490747556925e+09 5.656250000000000444e-01 7.203125000000000222e-01
1.478275490939455032e+09 5.636976718902587669e-01 7.283708810806274192e-01
1.478275491163620949e+09 5.659375190734863281e-01 7.275000095367432085e-01
1.478275491389184952e+09 5.668092250823975053e-01 7.276500225067138450e-01
1.478275491611399889e+09 5.687499999999999778e-01 7.265625000000000000e-01
1.478275491835805893e+09 5.688584327697754350e-01 7.267103672027588335e-01
1.478275492062412024e+09 5.741727828979492632e-01 7.278492689132690652e-01
1.478275492288348913e+09 5.734375000000000444e-01 7.281250000000000222e-01
1.478275492508538008e+09 5.737833023071289285e-01 7.269915580749511941e-01
1.478275492735925913e+09 5.742187500000000000e-01 7.281250000000000222e-01
1.478275492955595970e+09 5.734375000000000444e-01 7.265625000000000000e-01
1.478275493182015896e+09 5.743885993957519309e-01 7.287364244461059792e-01
1.478275493405313015e+09 5.761718750000000000e-01 7.281250000000000222e-01
1.478275493631938934e+09 5.734375000000000444e-01 7.296875000000000444e-01
1.478275493886604071e+09 5.793374538421630637e-01 7.302595615386963113e-01
1.478275494112586021e+09 5.802267551422118919e-01 7.284291982650756836e-01
1.478275494334433079e+09 5.829817295074463113e-01 7.306793212890625444e-01
1.478275494555989027e+09 5.825621604919433150e-01 7.330184221267700417e-01
1.478275494782120943e+09 5.845381259918213113e-01 7.327008962631225142e-01
1.478275495039504051e+09 5.817791461944580300e-01 7.307582139968872292e-01
1.478275495264539003e+09 5.799448490142822266e-01 7.509191274642944558e-01
1.478275495487740993e+09 5.817678928375243919e-01 7.653935909271240012e-01
1.478275495743864059e+09 5.841796875000000444e-01 7.608664751052856001e-01
1.478275495965590954e+09 5.836492538452148215e-01 7.606837034225464311e-01
1.478275496223777056e+09 5.806068420410156472e-01 7.605540990829467995e-01
1.478275496446094036e+09 5.800323486328125000e-01 7.591813564300536887e-01
1.478275496673913002e+09 5.796875000000000222e-01 7.593750000000000222e-01
1.478275496928318024e+09 5.803267002105713113e-01 7.562499999999999778e-01
1.478275497150162935e+09 5.825436592102051225e-01 7.552971363067626509e-01
1.478275497404607058e+09 5.859375000000000000e-01 7.515625000000000222e-01
1.478275497629589081e+09 5.843749999999999778e-01 7.468749999999999556e-01
1.478275497887403011e+09 5.840867519378661887e-01 7.435961246490478960e-01
1.478275498139441967e+09 5.848694801330566184e-01 7.410878181457519753e-01
1.478275498367947102e+09 5.834821224212646262e-01 7.406249999999999778e-01
1.478275498620809078e+09 5.812500000000000444e-01 7.406249999999999778e-01
1.478275498880512953e+09 5.796875000000000222e-01 7.421875000000000000e-01
1.478275499101619005e+09 5.772231101989746538e-01 7.435421705245971458e-01
1.478275499355473995e+09 5.734375000000000444e-01 7.421875000000000000e-01
1.478275499612031937e+09 5.708806991577148882e-01 7.421875000000000000e-01
1.478275499870481014e+09 5.636094570159911887e-01 7.435974597930907759e-01
1.478275500095705032e+09 5.593749999999999556e-01 7.437500000000000222e-01
1.478275500350286007e+09 5.529411792755126731e-01 7.428308725357055664e-01
