1.481843324635062933e+09 2.175191342830657959e-01 7.066507935523986816e-01 -2.066508233547210693e-01 -2.824808657169342041e-01
1.481843324653836012e+09 2.154667824506759644e-01 7.038156986236572266e-01 -2.038157284259796143e-01 -2.845332026481628418e-01
1.481843324667326927e+09 2.134428918361663818e-01 7.009602785110473633e-01 -2.009602487087249756e-01 -2.865571081638336182e-01
1.481843324676496983e+09 2.114476561546325684e-01 6.980846524238586426e-01 -1.980846822261810303e-01 -2.885523438453674316e-01
1.481843324685267925e+09 2.094812691211700439e-01 6.951892971992492676e-01 -1.951892971992492676e-01 -2.905187308788299561e-01
1.481843324693945885e+09 2.075439244508743286e-01 6.922743916511535645e-01 -1.922744065523147583e-01 -2.924560606479644775e-01
1.481843324702562094e+09 2.056358456611633301e-01 6.893402934074401855e-01 -1.893402785062789917e-01 -2.943641543388366699e-01
1.481843324717956066e+09 2.037571817636489868e-01 6.863872408866882324e-01 -1.863872110843658447e-01 -2.962428033351898193e-01
1.481843324729357958e+09 2.019081562757492065e-01 6.834155321121215820e-01 -1.834155172109603882e-01 -2.980918288230895996e-01
1.481843324740139961e+09 2.000889331102371216e-01 6.804254651069641113e-01 -1.804254800081253052e-01 -2.999110519886016846e-01
1.481843324748929977e+09 1.982997059822082520e-01 6.774173974990844727e-01 -1.774173974990844727e-01 -3.017002940177917480e-01
1.481843324759480000e+09 1.965406537055969238e-01 6.743915677070617676e-01 -1.743915677070617676e-01 -3.034593462944030762e-01
1.481843324772177935e+09 1.948119401931762695e-01 6.713483333587646484e-01 -1.713483184576034546e-01 -3.051880598068237305e-01
1.481843324786654949e+09 1.931137442588806152e-01 6.682879328727722168e-01 -1.682879179716110229e-01 -3.068862557411193848e-01
1.481843324805857897e+09 1.914462298154830933e-01 6.652106642723083496e-01 -1.652106940746307373e-01 -3.085537552833557129e-01
1.481843324829271078e+09 1.898095756769180298e-01 6.621169447898864746e-01 -1.621169447898864746e-01 -3.101904094219207764e-01
1.481843324839523077e+09 1.882039457559585571e-01 6.590070128440856934e-01 -1.590069830417633057e-01 -3.117960393428802490e-01
1.481843324849509001e+09 1.866294890642166138e-01 6.558811068534851074e-01 -1.558811217546463013e-01 -3.133704960346221924e-01
1.481843324860661983e+09 1.850863695144653320e-01 6.527397036552429199e-01 -1.527396738529205322e-01 -3.149136304855346680e-01
1.481843324873536110e+09 1.835747510194778442e-01 6.495829820632934570e-01 -1.495829522609710693e-01 -3.164252638816833496e-01
1.481843324883776903e+09 1.820947676897048950e-01 6.464112997055053711e-01 -1.464112848043441772e-01 -3.179052472114562988e-01
1.481843324893357992e+09 1.806465685367584229e-01 6.432249546051025391e-01 -1.432249546051025391e-01 -3.193534314632415771e-01
1.481843324902538061e+09 1.792303174734115601e-01 6.400243043899536133e-01 -1.400243192911148071e-01 -3.207696974277496338e-01
1.481843324913209915e+09 1.778461337089538574e-01 6.368096470832824707e-01 -1.368096768856048584e-01 -3.221538662910461426e-01
1.481843324925839901e+09 1.764941662549972534e-01 6.335813403129577637e-01 -1.335813403129577637e-01 -3.235058188438415527e-01
1.481843324943818092e+09 1.751745492219924927e-01 6.303396821022033691e-01 -1.303396672010421753e-01 -3.248254358768463135e-01
1.481843324952346087e+09 1.738874167203903198e-01 6.270849704742431641e-01 -1.270849406719207764e-01 -3.261125683784484863e-01
1.481843324968401909e+09 1.726328879594802856e-01 6.238175034523010254e-01 -1.238175183534622192e-01 -3.273670971393585205e-01
1.481843324978043079e+09 1.714111119508743286e-01 6.205376982688903809e-01 -1.205377131700515747e-01 -3.285889029502868652e-01
1.481843324988662004e+09 1.702221781015396118e-01 6.172458529472351074e-01 -1.172458529472351074e-01 -3.297778069972991943e-01
1.481843324997622967e+09 1.690662354230880737e-01 6.139422655105590820e-01 -1.139422655105590820e-01 -3.309337794780731201e-01
1.481843325009567022e+09 1.679433733224868774e-01 6.106272935867309570e-01 -1.106272861361503601e-01 -3.320566117763519287e-01
1.481843325021843910e+09 1.668537259101867676e-01 6.073012351989746094e-01 -1.073012426495552063e-01 -3.331462740898132324e-01
1.481843325032542944e+09 1.657973825931549072e-01 6.039644479751586914e-01 -1.039644703269004822e-01 -3.342026174068450928e-01
1.481843325041753054e+09 1.647744625806808472e-01 6.006172895431518555e-01 -1.006173044443130493e-01 -3.352255225181579590e-01
1.481843325051750898e+09 1.637850701808929443e-01 5.972600579261779785e-01 -9.726007282733917236e-02 -3.362149298191070557e-01
1.481843325062766075e+09 1.628292948007583618e-01 5.938931107521057129e-01 -9.389311820268630981e-02 -3.371706902980804443e-01
1.481843325074456930e+09 1.619072407484054565e-01 5.905167460441589355e-01 -9.051677584648132324e-02 -3.380927741527557373e-01
1.481843325084816933e+09 1.610189974308013916e-01 5.871313810348510742e-01 -8.713137358427047729e-02 -3.389810025691986084e-01
1.481843325101351976e+09 1.601646393537521362e-01 5.837372541427612305e-01 -8.373726159334182739e-02 -3.398353457450866699e-01
1.481843325111561060e+09 1.593442708253860474e-01 5.803347826004028320e-01 -8.033478260040283203e-02 -3.406557142734527588e-01
1.481843325122383118e+09 1.585579663515090942e-01 5.769242644309997559e-01 -7.692426443099975586e-02 -3.414420187473297119e-01
