1.485469906429469109e+09 5.019999742507934570e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.019999742507934570e-01
1.485469906633430004e+09 5.030000209808349609e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.030000209808349609e-01
1.485469906829920053e+09 5.040000081062316895e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.040000081062316895e-01
1.485469907034441948e+09 5.032629370689392090e-01 2.937447279691696167e-02 2.937447279691696167e-02 8.271447382867336273e-03
1.485469907236807108e+09 2.850383147597312927e-02 -1.638294430449604988e-03 -1.638294430449604988e-03 7.249853573739528656e-03
1.485469907432002068e+09 2.781271748244762421e-02 -1.143136876635253429e-03 -1.143136876635253429e-03 8.104871027171611786e-03
1.485469907628173113e+09 2.681711688637733459e-02 -6.090220995247364044e-04 -6.090220995247364044e-04 8.961917832493782043e-03
1.485469907824960947e+09 2.668217569589614868e-02 -1.315835834247991443e-04 -1.315835834247991443e-04 9.761072695255279541e-03
1.485469908029763937e+09 2.691422216594219208e-02 3.122053749393671751e-04 3.122053749393671751e-04 1.050461363047361374e-02
1.485469908360914946e+09 2.734174765646457672e-02 7.356368005275726318e-04 7.356368005275726318e-04 1.119142211973667145e-02
1.485469908430856943e+09 2.794533036649227142e-02 1.126448274590075016e-03 1.126448274590075016e-03 1.180613599717617035e-02
1.485469908624366999e+09 2.894533053040504456e-02 1.126448274590075016e-03 1.126448274590075016e-03 1.280613616108894348e-02
1.485469908828114986e+09 2.994533069431781769e-02 1.126448274590075016e-03 1.126448274590075016e-03 1.380613632500171661e-02
1.485469909043411016e+09 3.061114251613616943e-02 1.580398413352668285e-03 1.580398413352668285e-03 1.418950501829385757e-02
1.485469909231307030e+09 3.161114454269409180e-02 1.580398413352668285e-03 1.580398413352668285e-03 1.518950518220663071e-02
1.485469909426601887e+09 3.261114284396171570e-02 1.580398413352668285e-03 1.580398413352668285e-03 1.618950441479682922e-02
1.485469909634623051e+09 3.361114114522933960e-02 1.580398413352668285e-03 1.580398413352668285e-03 1.718950457870960236e-02
1.485469909839924097e+09 3.461114317178726196e-02 1.580398413352668285e-03 1.580398413352668285e-03 1.818950474262237549e-02
1.485469910043879986e+09 3.561114147305488586e-02 1.580398413352668285e-03 1.580398413352668285e-03 1.918950490653514862e-02
