1.481560357237431049e+09 9.499999999999999556e-01 3.703125000000000444e-01
1.481560357261094093e+09 9.499999999999999556e-01 3.703125000000000444e-01
1.481560357304060936e+09 9.499999999999999556e-01 3.703125000000000444e-01
1.481560357353115082e+09 9.499999999999999556e-01 3.703125000000000444e-01
1.481560357399374962e+09 9.453125000000000000e-01 3.718749999999999556e-01
1.481560357451806068e+09 9.484375000000000444e-01 3.703125000000000444e-01
1.481560357504931927e+09 9.453125000000000000e-01 3.718749999999999556e-01
1.481560357557461023e+09 9.484375000000000444e-01 3.703125000000000444e-01
1.481560357602888107e+09 9.499999999999999556e-01 3.734374999999999778e-01
1.481560357651968956e+09 9.531250000000000000e-01 3.718749999999999556e-01
1.481560357700237036e+09 9.499999999999999556e-01 3.703125000000000444e-01
1.481560357749840021e+09 9.484375000000000444e-01 3.734374999999999778e-01
1.481560357803092003e+09 9.453125000000000000e-01 3.718749999999999556e-01
1.481560357854860067e+09 9.484375000000000444e-01 3.718749999999999556e-01
1.481560357903045893e+09 9.475000381469727007e-01 3.703125000000000444e-01
1.481560357952294111e+09 9.484375000000000444e-01 3.703125000000000444e-01
1.481560358000143051e+09 9.516304016113281694e-01 3.762567996978759544e-01
1.481560358050136089e+09 9.486343383789062056e-01 3.786048412322997603e-01
1.481560358106844902e+09 9.468750000000000222e-01 3.843750000000000222e-01
1.481560358155160904e+09 9.468750000000000222e-01 3.984375000000000000e-01
1.481560358202701092e+09 9.453125000000000000e-01 3.984375000000000000e-01
1.481560358253243923e+09 9.414787292480468750e-01 4.021423816680907981e-01
1.481560358300371885e+09 9.390625000000000222e-01 4.062500000000000000e-01
1.481560358350543022e+09 9.312500000000000222e-01 4.093750000000000444e-01
1.481560358404762030e+09 9.250000000000000444e-01 4.109374999999999556e-01
1.481560358455327034e+09 9.187499999999999556e-01 4.156250000000000222e-01
1.481560358503489017e+09 9.124999999999999778e-01 4.195312500000000222e-01
1.481560358553333998e+09 9.050164222717285156e-01 4.232730388641356978e-01
1.481560358600097895e+09 8.968749999999999778e-01 4.296875000000000000e-01
1.481560358649863958e+09 8.874999999999999556e-01 4.335937500000000000e-01
1.481560358704049110e+09 8.781250000000000444e-01 4.390625000000000222e-01
1.481560358755639076e+09 8.733490943908691628e-01 4.446933746337891069e-01
1.481560358803993940e+09 8.656249999999999778e-01 4.515624999999999778e-01
1.481560358852873087e+09 8.564235687255858931e-01 4.578124999999999556e-01
1.481560358900459051e+09 8.515625000000000000e-01 4.593749999999999778e-01
1.481560358950104952e+09 8.359375000000000000e-01 4.671874999999999778e-01
1.481560359006669044e+09 8.234375000000000444e-01 4.696875095367432085e-01
1.481560359054996967e+09 8.109374999999999778e-01 4.718750000000000444e-01
1.481560359102948904e+09 7.953124999999999778e-01 4.718750000000000444e-01
1.481560359152563095e+09 7.810763835906981978e-01 4.687500000000000000e-01
1.481560359204546928e+09 7.676397800445556863e-01 4.694489955902099165e-01
1.481560359250145912e+09 7.484374999999999778e-01 4.671874999999999778e-01
1.481560359306871891e+09 7.359375000000000222e-01 4.640625000000000444e-01
1.481560359355520010e+09 7.187500000000000000e-01 4.644531250000000222e-01
1.481560359404484987e+09 7.046875000000000222e-01 4.593749999999999778e-01
1.481560359452595949e+09 6.869932651519775613e-01 4.516258239746093750e-01
1.481560359502332926e+09 6.724239826202392800e-01 4.428631782531737837e-01
1.481560359570879936e+09 6.530159950256347878e-01 4.350654125213623269e-01
1.481560359630878925e+09 6.374999999999999556e-01 4.234375000000000222e-01
1.481560359693615913e+09 6.218749999999999556e-01 4.062500000000000000e-01
1.481560359763044119e+09 6.093750000000000000e-01 3.906250000000000000e-01
1.481560359858408928e+09 5.999999999999999778e-01 3.671875000000000000e-01
