1.479749448505819082e+09 6.578125000000000222e-01 3.249999999999999556e-01
1.479749448526271105e+09 6.560893535614014116e-01 3.259491920471191406e-01
1.479749448570792913e+09 6.560893535614014116e-01 3.259491920471191406e-01
1.479749448621098042e+09 6.562500000000000000e-01 3.249999999999999556e-01
1.479749448670540094e+09 6.559895992279052290e-01 3.249999999999999556e-01
1.479749448719346046e+09 6.548339843749999556e-01 3.250976562499999778e-01
1.479749448771908045e+09 6.546874999999999778e-01 3.265624999999999778e-01
1.479749448824489117e+09 6.546874999999999778e-01 3.265624999999999778e-01
1.479749448870243073e+09 6.562500000000000000e-01 3.265624999999999778e-01
1.479749448921092987e+09 6.578125000000000222e-01 3.281250000000000000e-01
1.479749448969866991e+09 6.551956176757812722e-01 3.264100551605224609e-01
1.479749449019810915e+09 6.578125000000000222e-01 3.265624999999999778e-01
1.479749449076245070e+09 6.562500000000000000e-01 3.265624999999999778e-01
1.479749449124990940e+09 6.548399448394774947e-01 3.250380992889404519e-01
1.479749449170460939e+09 6.562500000000000000e-01 3.265624999999999778e-01
1.479749449221435070e+09 6.562500000000000000e-01 3.265624999999999778e-01
1.479749449268764973e+09 6.562500000000000000e-01 3.265624999999999778e-01
1.479749449319621086e+09 6.562500000000000000e-01 3.265624999999999778e-01
1.479749449372128963e+09 6.562500000000000000e-01 3.254882812499999556e-01
1.479749449425065994e+09 6.546874999999999778e-01 3.265624999999999778e-01
1.479749449471975088e+09 6.546874999999999778e-01 3.265624999999999778e-01
1.479749449518604040e+09 6.548108577728271040e-01 3.272409439086914062e-01
1.479749449567780018e+09 6.562500000000000000e-01 3.254882812499999556e-01
1.479749449617187023e+09 6.546874999999999778e-01 3.265624999999999778e-01
1.479749449668615103e+09 6.546874999999999778e-01 3.259765624999999556e-01
1.479749449718111038e+09 6.546874999999999778e-01 3.265624999999999778e-01
1.479749449766391039e+09 6.562500000000000000e-01 3.249999999999999556e-01
1.479749449817331076e+09 6.546874999999999778e-01 3.255859374999999778e-01
1.479749449868467093e+09 6.531249999999999556e-01 3.249999999999999556e-01
1.479749449918262959e+09 6.515625000000000444e-01 3.218750000000000222e-01
1.479749449967341900e+09 6.546874999999999778e-01 3.296875000000000222e-01
1.479749450025122881e+09 6.578125000000000222e-01 3.312500000000000444e-01
1.479749450067171097e+09 6.627604007720947488e-01 3.322048664093018022e-01
1.479749450116585016e+09 6.659220218658447044e-01 3.320635318756103294e-01
1.479749450167504072e+09 6.703124999999999778e-01 3.343749999999999778e-01
1.479749450217001915e+09 6.734375000000000222e-01 3.337890624999999556e-01
1.479749450270394087e+09 6.765624999999999556e-01 3.322265625000000444e-01
1.479749450317162037e+09 6.796875000000000000e-01 3.296875000000000222e-01
1.479749450367188931e+09 6.859374999999999778e-01 3.281250000000000000e-01
