1.485469831266411066e+09 1.000000000000000000e+00 2.459690161049365997e-02 7.344419509172439575e-02 5.391631741076707840e-03 7.270595431327819824e-02 3.659990848973393440e-03 -2.551748044788837433e-02 -1.563340611755847931e-02 -5.713653285056352615e-03 -3.686894662678241730e-03 -3.357585519552230835e-03 -2.662151120603084564e-03 7.510558515787124634e-02 6.955065764486789703e-03 9.446525946259498596e-03 1.797083066776394844e-03 5.200055893510580063e-03 1.392185688018798828e-03 -5.893337074667215347e-03 -4.521042108535766602e-03 -2.883059205487370491e-03 -1.585872727446258068e-03 -5.400888039730489254e-04 -4.538891662377864122e-04 7.401124387979507446e-02 3.752746619284152985e-03 5.038108211010694504e-03 1.385102747008204460e-03 6.439404096454381943e-03 2.551305806264281273e-04 -5.392353981733322144e-03 -3.183345077559351921e-03 -1.674532395554706454e-04 -5.224421038292348385e-04 -1.428373274393379688e-03 -1.027363236062228680e-03
1.485469833318265915e+09 1.000000000000000000e+00 1.360460836440324783e-02 7.169580459594726562e-02 2.997162519022822380e-03 7.160684466361999512e-02 2.083674306049942970e-03 -1.617625355720520020e-02 -7.352778688073158264e-03 -2.481157192960381508e-03 -1.790505601093173027e-03 -1.753667835146188736e-03 -1.117126434110105038e-03 7.256364822387695312e-02 2.866704249754548073e-03 6.675002630800008774e-03 7.523175445385277271e-04 4.958807025104761124e-03 4.618307575583457947e-04 -3.377775195986032486e-03 -1.953173428773880005e-03 -1.125838258303701878e-03 -3.393252263776957989e-04 -1.968538999790325761e-04 -5.291298148222267628e-04 7.208420336246490479e-02 1.725302077829837799e-03 4.802756477147340775e-03 2.984490129165351391e-04 5.582037847489118576e-03 4.484922683332115412e-04 -3.015506314113736153e-03 -1.213646377436816692e-03 7.856505544623360038e-05 -5.061415140517055988e-04 -6.485352641902863979e-04 3.870423097396269441e-05
1.485469835279400110e+09 1.000000000000000000e+00 5.363474134355783463e-03 7.907517999410629272e-02 3.619891824200749397e-03 6.858012080192565918e-02 4.389768466353416443e-03 -3.229983523488044739e-02 -1.337311789393424988e-02 -4.680526442825794220e-03 -3.727061441168189049e-03 -2.725085942074656487e-03 -2.055735327303409576e-03 7.469958811998367310e-02 4.818705376237630844e-03 9.156673215329647064e-03 7.119774818420410156e-04 4.548141732811927795e-03 1.591554959304630756e-03 -7.074274588376283646e-03 -3.643323667347431183e-03 -2.149746287614107132e-03 -9.840218117460608482e-04 -7.381693194474792108e-06 -1.073267310857772827e-03 7.332679629325866699e-02 2.087600296363234520e-03 5.289845634251832962e-03 5.098183173686265945e-04 6.370966788381338120e-03 6.008674972690641880e-04 -6.179912015795707703e-03 -2.115484559908509254e-03 2.004269917961210012e-04 -1.442465931177139282e-03 -1.101066358387470245e-03 2.832988393492996693e-04
1.485469837281687021e+09 1.000000000000000000e+00 3.354124724864959717e-02 7.762391865253448486e-02 1.006218977272510529e-02 7.225802540779113770e-02 1.363299787044525146e-03 -5.432730913162231445e-02 -1.592144742608070374e-02 -2.065595937892794609e-03 -2.321867970749735832e-03 -3.377829445526003838e-03 -1.573697663843631744e-03 8.325102180242538452e-02 9.670696221292018890e-03 8.889924734830856323e-03 1.724862377159297466e-03 4.569294396787881851e-03 7.274736417457461357e-04 -1.383615843951702118e-02 -5.981926340609788895e-03 -2.133915433660149574e-03 -3.802682040259242058e-04 -2.450882457196712494e-04 -1.164159271866083145e-03 7.780262082815170288e-02 5.795547273010015488e-03 4.481189418584108353e-03 7.653775974176824093e-04 6.505293771624565125e-03 9.535071440041065216e-04 -1.114698685705661774e-02 -3.621916519477963448e-03 8.515778463333845139e-04 -9.906500345095992088e-04 -1.590515254065394402e-03 2.607096394058316946e-04
1.485469839292172909e+09 1.000000000000000000e+00 3.399219363927841187e-02 5.634031072258949280e-02 8.927608840167522430e-03 7.015097141265869141e-02 7.893015281297266483e-04 -5.584160611033439636e-02 -1.885036565363407135e-02 -2.890529111027717590e-03 -1.861364347860217094e-03 -4.852024838328361511e-03 -1.205965294502675533e-03 8.303838223218917847e-02 1.117158867418766022e-02 7.820532657206058502e-03 8.132949587889015675e-04 4.921841435134410858e-03 1.126364339143037796e-03 -1.407595537602901459e-02 -6.820632610470056534e-03 -2.429148415103554726e-03 -2.687935775611549616e-04 -6.261770613491535187e-04 -1.213508774526417255e-03 7.769621908664703369e-02 5.847830325365066528e-03 3.266227897256612778e-03 1.402388676069676876e-03 6.641927175223827362e-03 4.091120499651879072e-04 -1.137754507362842560e-02 -3.846216015517711639e-03 5.210936651565134525e-04 -1.397407031618058681e-03 -1.609428669326007366e-03 2.829867007676512003e-04
1.485469841287434101e+09 1.000000000000000000e+00 3.096982836723327637e-02 6.848339736461639404e-02 7.657588459551334381e-03 7.504237443208694458e-02 7.489990908652544022e-03 -7.563087344169616699e-02 -2.400313876569271088e-02 -2.991730114445090294e-03 -2.691436093300580978e-03 -4.515576176345348358e-03 -2.993117785081267357e-03 8.747217804193496704e-02 1.301140058785676956e-02 1.024573668837547302e-02 2.762563759461045265e-03 3.362337825819849968e-03 4.483422380872070789e-04 -1.983427815139293671e-02 -8.980280719697475433e-03 -2.730388659983873367e-03 -1.505707507021725178e-03 -7.581841782666742802e-04 -7.318475400097668171e-04 8.028981834650039673e-02 7.615485694259405136e-03 3.840945661067962646e-03 8.186197374016046524e-04 8.304464630782604218e-03 2.069220412522554398e-03 -1.422091759741306305e-02 -5.799963138997554779e-03 -3.964550560340285301e-04 -6.057974533177912235e-04 -1.733030891045928001e-03 -1.017692615278065205e-03
1.485469843258460999e+09 1.000000000000000000e+00 2.943781018257141113e-02 6.124510988593101501e-02 2.704281592741608620e-03 7.026512920856475830e-02 4.070895258337259293e-03 -9.184571355581283569e-02 -3.019977733492851257e-02 -4.170919302850961685e-03 -3.606563666835427284e-03 -5.396812222898006439e-03 -3.284597536548972130e-03 9.140595793724060059e-02 1.574420370161533356e-02 1.069734059274196625e-02 2.913640579208731651e-03 3.065103664994239807e-03 2.874777710530906916e-04 -2.380735985934734344e-02 -1.080866437405347824e-02 -3.039815928786993027e-03 -1.654666964896023273e-03 -8.989828056655824184e-04 -8.783620432950556278e-04 8.178636431694030762e-02 8.418957702815532684e-03 3.222905797883868217e-03 4.324814653955399990e-04 8.190279826521873474e-03 2.022343454882502556e-03 -1.705443672835826874e-02 -7.103005889803171158e-03 -6.143047939985990524e-04 -7.547795539721846581e-04 -1.938925241120159626e-03 -1.135287224315106869e-03
1.485469845296108961e+09 1.000000000000000000e+00 4.171538725495338440e-02 6.359531730413436890e-02 5.171657074242830276e-03 6.976695358753204346e-02 3.822681959718465805e-03 -1.081255897879600525e-01 -3.585841134190559387e-02 -4.977514035999774933e-03 -4.698079079389572144e-03 -6.823945790529251099e-03 -4.102286417037248611e-03 9.472655504941940308e-02 1.914581283926963806e-02 1.235074363648891449e-02 3.936442546546459198e-03 2.817150671035051346e-03 3.666122502181679010e-04 -2.795942686498165131e-02 -1.287197880446910858e-02 -3.712305100634694099e-03 -2.102909144014120102e-03 -1.145035610534250736e-03 -1.082863425835967064e-03 8.391001820564270020e-02 1.061086729168891907e-02 3.097400069236755371e-03 5.930777406319975853e-04 8.823662996292114258e-03 2.346986439079046249e-03 -2.022587135434150696e-02 -8.579294197261333466e-03 -7.020215271040797234e-04 -8.292658603750169277e-04 -2.253034617751836777e-03 -1.309016137383878231e-03
1.485469847276864052e+09 1.000000000000000000e+00 4.837591201066970825e-03 9.554893523454666138e-02 1.713670673780143261e-03 7.034207135438919067e-02 1.080807391554117203e-02 -5.736114829778671265e-02 -3.158560395240783691e-02 -9.711530990898609161e-03 -8.514747954905033112e-03 -6.018551532179117203e-03 -4.952168557792901993e-03 7.739903777837753296e-02 9.302403777837753296e-03 1.451411377638578415e-02 2.943676430732011795e-03 2.724237274378538132e-03 3.574292641133069992e-03 -1.371326018124818802e-02 -7.178170140832662582e-03 -2.490404527634382248e-03 -4.644492175430059433e-03 -9.972010739147663116e-04 7.467732066288590431e-04 7.637485116720199585e-02 2.936564385890960693e-03 5.342775955796241760e-03 2.716278191655874252e-03 7.424982730299234390e-03 2.640182501636445522e-04 -8.898261934518814087e-03 -5.731034092605113983e-03 -2.102894708514213562e-03 -4.269740602467209101e-04 -9.790086187422275543e-04 -3.314751666039228439e-03
1.485469849267942905e+09 1.000000000000000000e+00 6.504852324724197388e-02 8.329567313194274902e-02 1.828214712440967560e-02 7.820405066013336182e-02 1.044725067913532257e-02 -5.751188844442367554e-02 -3.397626802325248718e-02 -1.314809639006853104e-02 -8.610144257545471191e-03 -8.350147865712642670e-03 -7.261012215167284012e-03 7.398573309183120728e-02 1.215111464262008667e-02 1.317305862903594971e-02 3.214315511286258698e-03 5.186349153518676758e-03 2.998007228597998619e-03 -1.048708986490964890e-02 -6.683554034680128098e-03 -4.492447245866060257e-03 -4.024555906653404236e-03 -1.411580247804522514e-03 5.194940604269504547e-04 7.377811521291732788e-02 6.489420775324106216e-03 5.735489074140787125e-03 3.628449281677603722e-03 6.941048894077539444e-03 -1.047915429808199406e-03 -8.696156553924083710e-03 -5.623715929687023163e-03 -1.479233498685061932e-03 1.607144076842814684e-04 -1.923235249705612659e-03 -3.699404885992407799e-03
1.485469851275538921e+09 1.000000000000000000e+00 7.190021872520446777e-02 8.152382075786590576e-02 1.823129132390022278e-02 7.776111364364624023e-02 1.303795166313648224e-02 -6.625016033649444580e-02 -3.992266207933425903e-02 -1.553781889379024506e-02 -9.665777906775474548e-03 -8.551102131605148315e-03 -7.560840342193841934e-03 7.309141010046005249e-02 1.267653703689575195e-02 1.379927340894937515e-02 4.219334106892347336e-03 6.174084264785051346e-03 3.337909700348973274e-03 -1.254859287291765213e-02 -7.864722050726413727e-03 -4.398922435939311981e-03 -4.513501189649105072e-03 -2.658579032868146896e-03 1.906822435557842255e-04 7.489094883203506470e-02 7.612506859004497528e-03 4.609282128512859344e-03 2.938291989266872406e-03 7.523407228291034698e-03 4.688047629315406084e-04 -1.028580404818058014e-02 -7.183372043073177338e-03 -2.163299825042486191e-03 8.811065345071256161e-04 -7.915375172160565853e-04 -4.075446166098117828e-03
1.485469853259248972e+09 1.000000000000000000e+00 8.362563699483871460e-02 8.398242294788360596e-02 2.138763479888439178e-02 7.875572890043258667e-02 1.452725287526845932e-02 -7.508748024702072144e-02 -4.650088399648666382e-02 -1.865459047257900238e-02 -1.185773313045501709e-02 -1.039905287325382233e-02 -9.184909053146839142e-03 7.314617186784744263e-02 1.470480952411890030e-02 1.534655224531888962e-02 5.150359589606523514e-03 6.625226233154535294e-03 4.001880530267953873e-03 -1.399043947458267212e-02 -8.953394368290901184e-03 -5.046945996582508087e-03 -5.155100021511316299e-03 -3.050032304599881172e-03 1.490634313086047769e-04 7.507900148630142212e-02 8.526690304279327393e-03 4.497318994253873825e-03 3.230797825381159782e-03 7.714090403169393539e-03 4.074876778759062290e-04 -1.143608149141073227e-02 -8.073478937149047852e-03 -2.426468301564455032e-03 9.963945485651493073e-04 -8.618624415248632431e-04 -4.544291179627180099e-03
1.485469855274666071e+09 1.000000000000000000e+00 9.353518486022949219e-02 8.529289811849594116e-02 2.323168702423572540e-02 7.865428179502487183e-02 1.498316600918769836e-02 -8.262679725885391235e-02 -5.171679332852363586e-02 -2.077086456120014191e-02 -1.326787751168012619e-02 -1.166471559554338455e-02 -1.041319966316223145e-02 7.281658798456192017e-02 1.601044647395610809e-02 1.629679650068283081e-02 5.642398726195096970e-03 6.812101695686578751e-03 4.518161062151193619e-03 -1.513539254665374756e-02 -9.717563167214393616e-03 -5.476727616041898727e-03 -5.681527778506278992e-03 -3.449594369158148766e-03 -1.186118606710806489e-05 7.522626966238021851e-02 9.279987774789333344e-03 4.345115739852190018e-03 3.518433542922139168e-03 7.982273586094379425e-03 4.978935467079281807e-04 -1.243227999657392502e-02 -8.815323933959007263e-03 -2.629481488838791847e-03 1.085397088900208473e-03 -1.011244021356105804e-03 -5.117699969559907913e-03
