1.481579005382441998e+09 3.500367024148042239e-01 5.033180381815192117e-01
1.481579005409511089e+09 3.500375850467437600e-01 5.033576928667440331e-01
1.481579005450186014e+09 3.500389766980499529e-01 5.034192821223155700e-01
1.481579005503091097e+09 3.500408062082213112e-01 5.034985993368432666e-01
1.481579005552463055e+09 3.500425611311070995e-01 5.035730278311605357e-01
1.481579005601248980e+09 3.500443156262681432e-01 5.036459188150177457e-01
1.481579005648874044e+09 3.500460743922277906e-01 5.037175522617325374e-01
1.481579005696026087e+09 3.500478430876307612e-01 5.037882235055757274e-01
1.481579005745505095e+09 3.500497379087916805e-01 5.038624990327416064e-01
1.481579005803015947e+09 3.500519813043952988e-01 5.039486313151002594e-01
1.481579005852015972e+09 3.500539340112561737e-01 5.040221007569770650e-01
1.481579005900494099e+09 3.500558958955140021e-01 5.040945871956835633e-01
1.481579005951157093e+09 3.500579920452575045e-01 5.041706414974124195e-01
1.481579005997494936e+09 3.500599480273270392e-01 5.042403790434498712e-01
1.481579006046412945e+09 3.500620410065695687e-01 5.043137516020710365e-01
1.481579006101633072e+09 3.500644437662630004e-01 5.043964732320217470e-01
1.481579006151554108e+09 3.500666567235592441e-01 5.044713056201709511e-01
1.481579006200042009e+09 3.500688443952445494e-01 5.045440707545787440e-01
1.481579006248723030e+09 3.500710701989728779e-01 5.046169263280534389e-01
1.481579006297159910e+09 3.500733268991798042e-01 5.046896367577663467e-01
1.481579006345484018e+09 3.500756116175878230e-01 5.047621180329366908e-01
1.481579006402647972e+09 3.500783590098480169e-01 5.048478410473096201e-01
1.481579006450781107e+09 3.500807090555377865e-01 5.049199799501318253e-01
1.481579006500890017e+09 3.500831944282174479e-01 5.049951383516726455e-01
1.481579006548966885e+09 3.500856111336997922e-01 5.050671501698413834e-01
1.481579006597495079e+09 3.500880895715637875e-01 5.051399524994424350e-01
1.481579006646265030e+09 3.500906075400463391e-01 5.052128737072358877e-01
1.481579006702608109e+09 3.500935728107119616e-01 5.052974604616433663e-01
1.481579006751415968e+09 3.500961782405952460e-01 5.053706817001771823e-01
1.481579006798577070e+09 3.500987249556183345e-01 5.054412994834530659e-01
1.481579006849246979e+09 3.501014990902079349e-01 5.055171935798064009e-01
1.481579006896539927e+09 3.501041298532858725e-01 5.055882119644323769e-01
1.481579006946584940e+09 3.501069416807852663e-01 5.056631323234144215e-01
1.481579007003571033e+09 3.501101909142086965e-01 5.057484895603145958e-01
1.481579007048813105e+09 3.501128068651128133e-01 5.058162990075333321e-01
1.481579007099849939e+09 3.501158006855658034e-01 5.058929445840743000e-01
1.481579007149326086e+09 3.501187348599755222e-01 5.059671065036315252e-01
1.481579007197166920e+09 3.501216068549446447e-01 5.060388134808273541e-01
1.481579007246949911e+09 3.501246343675316064e-01 5.061134913538760660e-01
1.481579007295850992e+09 3.501276398594410644e-01 5.061867330553861954e-01
1.481579007354734898e+09 3.501312824874841523e-01 5.062743534450758753e-01
1.481579007399728060e+09 3.501341454698128630e-01 5.063423691107333813e-01
1.481579007448184967e+09 3.501372363804008958e-01 5.064149887214370871e-01
1.481579007497822046e+09 3.501404411284345652e-01 5.064894233041010718e-01
1.481579007546360970e+09 3.501436084904223089e-01 5.065621584656400112e-01
1.481579007602152109e+09 3.501472853262256324e-01 5.066455928930666541e-01
