1.479422330312359095e+09 2.885441303253173828e+00
1.479422330509156942e+09 2.913095951080322266e+00
1.479422330732109070e+09 3.095648050308227539e+00
1.479422330941832066e+09 -3.110352754592895508e+00
1.479422331131580114e+09 -3.069644927978515625e+00
1.479422331356435061e+09 -2.981437683105468750e+00
1.479422331587336063e+09 -2.944197177886962891e+00
1.479422331827478886e+09 -2.944197177886962891e+00
1.479422332004681110e+09 1.000000000000000000e+01
1.479422332224899054e+09 3.091073989868164062e+00
1.479422332449706078e+09 3.016422748565673828e+00
1.479422332678881884e+09 2.906047582626342773e+00
1.479422332868294954e+09 2.828976631164550781e+00
1.479422333095817089e+09 2.907086610794067383e+00
1.479422333311496019e+09 2.907086610794067383e+00
1.479422333538490057e+09 -2.553590059280395508e+00
1.479422333730781078e+09 -2.303611516952514648e+00
1.479422333959597111e+09 -2.334921121597290039e+00
1.479422334183756113e+09 -2.458970069885253906e+00
1.479422334375893116e+09 -2.659812211990356445e+00
1.479422334595184088e+09 -2.867750644683837891e+00
1.479422334819470882e+09 -2.867750644683837891e+00
1.479422335042375088e+09 3.022592306137084961e+00
1.479422335228275061e+09 2.812542915344238281e+00
1.479422335459769011e+09 2.622446537017822266e+00
1.479422335691126108e+09 2.451582431793212891e+00
1.479422335906784058e+09 2.515667915344238281e+00
1.479422336100107908e+09 2.798568725585937500e+00
1.479422336324258089e+09 -3.008063554763793945e+00
1.479422336551315069e+09 -2.586800336837768555e+00
1.479422336776245117e+09 -2.380880832672119141e+00
1.479422336959790945e+09 -2.360845565795898438e+00
1.479422337194942951e+09 -2.523979187011718750e+00
1.479422337427716017e+09 -2.708011150360107422e+00
1.479422337617175102e+09 -2.708011150360107422e+00
1.479422337820482016e+09 1.000000000000000000e+01
1.479422338045922995e+09 1.000000000000000000e+01
1.479422338277097940e+09 2.851746082305908203e+00
1.479422338474953890e+09 2.680633306503295898e+00
1.479422338691663027e+09 2.559381484985351562e+00
1.479422338923983097e+09 2.543834209442138672e+00
1.479422339138840914e+09 2.510139226913452148e+00
1.479422339327367067e+09 2.510139226913452148e+00
1.479422339551656008e+09 -2.964883804321289062e+00
1.479422339779098034e+09 -2.169971704483032227e+00
1.479422339974486113e+09 -1.992583632469177246e+00
1.479422340199748039e+09 -2.053672313690185547e+00
1.479422340421165943e+09 -2.231839418411254883e+00
1.479422340642102957e+09 -2.406152963638305664e+00
1.479422340829722881e+09 -2.657114744186401367e+00
1.479422341056840897e+09 -2.853248596191406250e+00
1.479422341285151958e+09 -2.961011886596679688e+00
1.479422341533042908e+09 -3.038138151168823242e+00
1.479422341700817108e+09 -3.038138151168823242e+00
1.479422341920900106e+09 1.000000000000000000e+01
1.479422342141680956e+09 1.000000000000000000e+01
1.479422342371673107e+09 2.638749361038208008e+00
1.479422342563582897e+09 2.675112247467041016e+00
1.479422342790895939e+09 2.708137273788452148e+00
1.479422343024981022e+09 2.525295734405517578e+00
1.479422343205470085e+09 2.379091262817382812e+00
1.479422343428848982e+09 2.263438224792480469e+00
1.479422343652745962e+09 2.490515947341918945e+00
1.479422343876693010e+09 -1.873681187629699707e+00
1.479422344064189911e+09 -1.486675858497619629e+00
1.479422344295306921e+09 -1.583616137504577637e+00
1.479422344523231983e+09 -1.583616137504577637e+00
1.479422344732357025e+09 -1.937051892280578613e+00
1.479422344931500912e+09 -2.478863239288330078e+00
1.479422345161428928e+09 -2.595693826675415039e+00
1.479422345384469986e+09 -2.784562587738037109e+00
1.479422345567779064e+09 -2.944197177886962891e+00
1.479422345793534994e+09 -2.998998165130615234e+00
1.479422346025131941e+09 1.000000000000000000e+01
1.479422346244581938e+09 1.000000000000000000e+01
1.479422346436584949e+09 1.000000000000000000e+01
1.479422346656402111e+09 1.000000000000000000e+01
1.479422346882462025e+09 1.000000000000000000e+01
1.479422347111730099e+09 2.661319494247436523e+00
1.479422347304466963e+09 2.796164751052856445e+00
1.479422347531219959e+09 2.785863399505615234e+00
1.479422347749258041e+09 2.658716678619384766e+00
1.479422347978677988e+09 2.553590059280395508e+00
1.479422348169946909e+09 2.404936313629150391e+00
1.479422348386219025e+09 2.446854352951049805e+00
1.479422348607925892e+09 -1.310193896293640137e+00
1.479422348808382034e+09 -1.171280860900878906e+00
1.479422349027223110e+09 -1.171280860900878906e+00
1.479422349243904114e+09 -1.213487625122070312e+00
1.479422349478569984e+09 -1.915443658828735352e+00
1.479422349668139935e+09 -2.197241544723510742e+00
1.479422349893196106e+09 -2.303611516952514648e+00
1.479422350113059044e+09 -2.476818084716796875e+00
1.479422350331871986e+09 -2.476818084716796875e+00
1.479422350530971050e+09 -2.657716512680053711e+00
1.479422350756861925e+09 -2.745903015136718750e+00
1.479422350980338097e+09 1.000000000000000000e+01
1.479422351214973927e+09 1.000000000000000000e+01
1.479422351394821882e+09 1.000000000000000000e+01
1.479422351617713928e+09 1.000000000000000000e+01
1.479422351847688913e+09 1.000000000000000000e+01
1.479422352030977964e+09 1.000000000000000000e+01
1.479422352259110928e+09 1.000000000000000000e+01
1.479422352477511883e+09 2.677945137023925781e+00
1.479422352711479902e+09 2.696913003921508789e+00
1.479422352900301933e+09 2.776272773742675781e+00
1.479422353131756067e+09 2.778799057006835938e+00
1.479422353340034962e+09 2.778799057006835938e+00
1.479422353567735910e+09 2.573305845260620117e+00
1.479422353761724949e+09 2.539784669876098633e+00
1.479422353988928080e+09 2.845046758651733398e+00
1.479422354205760956e+09 -2.356194496154785156e+00
1.479422354399782896e+09 -2.356194496154785156e+00
1.479422354629815102e+09 -6.205455660820007324e-01
1.479422354844589949e+09 -6.205455660820007324e-01
1.479422355080765963e+09 -2.411176711320877075e-01
1.479422355263150930e+09 3.120421171188354492e-01
1.479422355489905119e+09 1.066630363464355469e+00
1.479422355716344118e+09 1.546410918235778809e+00
1.479422355935924053e+09 2.142133712768554688e+00
1.479422356129878044e+09 3.089009523391723633e+00
1.479422356358026981e+09 -2.135365724563598633e+00
1.479422356584975004e+09 -1.945636987686157227e+00
1.479422356837475061e+09 -1.945636987686157227e+00
1.479422356992692947e+09 -2.163966894149780273e+00
1.479422357218063116e+09 -2.163966894149780273e+00
1.479422357441154003e+09 -2.563690662384033203e+00
1.479422357635741949e+09 -2.538362741470336914e+00
1.479422357854470015e+09 -2.588483572006225586e+00
1.479422358088675976e+09 -2.759872674942016602e+00
1.479422358308860064e+09 -2.759872674942016602e+00
1.479422358497263908e+09 1.000000000000000000e+01
1.479422358727926016e+09 1.000000000000000000e+01
1.479422358946445942e+09 1.000000000000000000e+01
1.479422359174571037e+09 1.000000000000000000e+01
1.479422359356043100e+09 1.000000000000000000e+01
1.479422359587018013e+09 1.000000000000000000e+01
1.479422359809459925e+09 1.000000000000000000e+01
1.479422360031788111e+09 2.780854701995849609e+00
1.479422360220921040e+09 2.943934202194213867e+00
1.479422360445979118e+09 3.082060337066650391e+00
1.479422360673654079e+09 3.111067771911621094e+00
1.479422360867044926e+09 3.121187210083007812e+00
1.479422361093395948e+09 3.039012908935546875e+00
1.479422361314908981e+09 3.039012908935546875e+00
1.479422361533637047e+09 1.845706224441528320e+00
1.479422361729340076e+09 1.150599598884582520e+00
1.479422361950166941e+09 1.150599598884582520e+00
1.479422362184978008e+09 4.293473362922668457e-01
1.479422362406014919e+09 1.450417041778564453e-01
1.479422362596497059e+09 -1.869792640209197998e-01
1.479422362817914009e+09 -5.685245394706726074e-01
1.479422363039813042e+09 -8.127885460853576660e-01
1.479422363232033968e+09 -9.712000489234924316e-01
1.479422363462078094e+09 -8.406427502632141113e-01
1.479422363686738968e+09 -5.833730101585388184e-01
1.479422363910190105e+09 -5.833730101585388184e-01
1.479422364099577904e+09 1.243549957871437073e-01
1.479422364340344906e+09 1.398605465888977051e+00
1.479422364540960073e+09 1.398605465888977051e+00
