1.480694742923034906e+09 4.671314358711242676e-01 -1.252304464578628540e-01 -1.252304464578628540e-01 3.795531392097473145e-02
1.480694742947129011e+09 2.016137689352035522e-01 -7.260064780712127686e-02 -7.260064780712127686e-02 2.856240049004554749e-02
1.480694742994174957e+09 4.138813354074954987e-03 -2.221044385805726051e-03 -2.221044385805726051e-03 4.605656489729881287e-03
1.480694743043318033e+09 2.535036765038967133e-03 -8.795813773758709431e-04 -8.795813773758709431e-04 4.914536140859127045e-03
1.480694743095101118e+09 2.257036510854959488e-03 -6.067400317988358438e-05 -6.067400317988358438e-05 5.389803089201450348e-03
1.480694743143343925e+09 2.319535240530967712e-03 5.815290496684610844e-04 5.815290496684610844e-04 5.949883721768856049e-03
1.480694743194715977e+09 2.558654639869928360e-03 1.181803061626851559e-03 1.181803061626851559e-03 6.476315669715404510e-03
1.480694743246822119e+09 2.947566565126180649e-03 1.779405865818262100e-03 1.779405865818262100e-03 6.891900207847356796e-03
1.480694743296983957e+09 3.331582993268966675e-03 2.323419321328401566e-03 2.323419321328401566e-03 7.411448284983634949e-03
1.480694743343867064e+09 3.792628645896911621e-03 2.875865669921040535e-03 2.875865669921040535e-03 7.845172658562660217e-03
1.480694743395951033e+09 4.262530244886875153e-03 3.419730346649885178e-03 3.419730346649885178e-03 8.287183940410614014e-03
1.480694743441191912e+09 4.734648857265710831e-03 3.949583508074283600e-03 3.949583508074283600e-03 8.755351416766643524e-03
1.480694743490586042e+09 5.419682245701551437e-03 4.487672820687294006e-03 4.487672820687294006e-03 8.836080320179462433e-03
1.480694743547192097e+09 6.263903807848691940e-03 4.939958453178405762e-03 4.939958453178405762e-03 8.522916585206985474e-03
1.480694743596163034e+09 7.139518857002258301e-03 5.345626268535852432e-03 5.345626268535852432e-03 8.199878036975860596e-03
1.480694743729665041e+09 7.947735488414764404e-03 5.787360481917858124e-03 5.787360481917858124e-03 8.182430639863014221e-03
1.480694743775798082e+09 8.741547353565692902e-03 6.226085592061281204e-03 6.226085592061281204e-03 8.248916827142238617e-03
1.480694743896518946e+09 9.548793546855449677e-03 6.651251576840877533e-03 6.651251576840877533e-03 8.311107754707336426e-03
1.480694743936467886e+09 1.036476437002420425e-02 7.065877784043550491e-03 7.065877784043550491e-03 8.376933634281158447e-03
1.480694744086519003e+09 1.110861916095018387e-02 7.515942677855491638e-03 7.515942677855491638e-03 8.586140349507331848e-03
1.480694744129033089e+09 1.205170899629592896e-02 7.781777530908584595e-03 7.781777530908584595e-03 8.344380185008049011e-03
1.480694744140497923e+09 1.290203724056482315e-02 8.160918019711971283e-03 8.160918019711971283e-03 8.383961394429206848e-03
1.480694744150156021e+09 1.354870852082967758e-02 8.629065006971359253e-03 8.629065006971359253e-03 8.763684891164302826e-03
1.480694744192614079e+09 1.430701836943626404e-02 9.068008512258529663e-03 9.068008512258529663e-03 8.966501802206039429e-03
1.480694744240395069e+09 1.511145289987325668e-02 9.470644406974315643e-03 9.470644406974315643e-03 9.137542918324470520e-03
1.480694744296159983e+09 1.595901884138584137e-02 9.842840954661369324e-03 9.842840954661369324e-03 9.228752925992012024e-03
1.480694744339545012e+09 1.686254143714904785e-02 1.016129925847053528e-02 1.016129925847053528e-02 9.177573956549167633e-03
1.480694744396121979e+09 1.772466115653514862e-02 1.052071154117584229e-02 1.052071154117584229e-02 9.240693412721157074e-03
1.480694744442142010e+09 1.870434358716011047e-02 1.068058330565690994e-02 1.068058330565690994e-02 8.982717990875244141e-03
1.480694744493501902e+09 1.969183795154094696e-02 1.080669928342103958e-02 1.080669928342103958e-02 8.710847236216068268e-03
1.480694744545150995e+09 2.064046636223793030e-02 1.104237698018550873e-02 1.104237698018550873e-02 8.629651740193367004e-03
1.480694744593863964e+09 2.141314558684825897e-02 1.146466284990310669e-02 1.146466284990310669e-02 8.845180273056030273e-03
1.480694744639194965e+09 2.236689440906047821e-02 1.118431147187948227e-02 1.118431147187948227e-02 8.145827800035476685e-03
1.480694744696002960e+09 2.326927520334720612e-02 1.149019505828619003e-02 1.149019505828619003e-02 8.187365718185901642e-03
1.480694744740333080e+09 2.424621582031250000e-02 1.130031049251556396e-02 1.130031049251556396e-02 7.623734418302774429e-03
1.480694744794027090e+09 2.523438073694705963e-02 1.141838822513818741e-02 1.141838822513818741e-02 7.445804774761199951e-03
1.480694744842899084e+09 2.613070979714393616e-02 1.173725910484790802e-02 1.173725910484790802e-02 7.465023081749677658e-03
1.480694744901591063e+09 2.712527103722095490e-02 1.182047277688980103e-02 1.182047277688980103e-02 7.191899232566356659e-03
1.480694744952621937e+09 2.793307043612003326e-02 1.223993953317403793e-02 1.223993953317403793e-02 7.276429329067468643e-03
1.480694744994440079e+09 2.889612317085266113e-02 1.200089976191520691e-02 1.200089976191520691e-02 6.729951128363609314e-03
1.480694745041373968e+09 2.975502423942089081e-02 1.237821578979492188e-02 1.237821578979492188e-02 6.720959208905696869e-03
1.480694745097801924e+09 3.055698238313198090e-02 1.282643619924783707e-02 1.282643619924783707e-02 6.706511136144399643e-03
1.480694745147569895e+09 3.110766038298606873e-02 1.184860430657863617e-02 1.184860430657863617e-02 5.578515119850635529e-03
1.480694745197333097e+09 3.210762515664100647e-02 1.184147596359252930e-02 1.184147596359252930e-02 5.175584461539983749e-03
1.480694745254539967e+09 6.851685233414173126e-03 -5.785977118648588657e-04 -5.785977118648588657e-04 3.004099417012184858e-04
1.480694745314244032e+09 1.344438875094056129e-03 -1.222824677824974060e-03 -1.222824677824974060e-03 1.236630487255752087e-03
1.480694745378254890e+09 6.816177046857774258e-04 -9.483643807470798492e-04 -9.483643807470798492e-04 2.191328909248113632e-03
1.480694745437562943e+09 6.416051764972507954e-04 -1.038464542943984270e-04 -1.038464542943984270e-04 2.505557844415307045e-03
1.480694745503551960e+09 1.225656364113092422e-03 5.610007210634648800e-04 5.610007210634648800e-04 2.442874945700168610e-03
1.480694745594002962e+09 1.887292135506868362e-03 1.020426163449883461e-03 1.020426163449883461e-03 2.819074550643563271e-03
1.480694745849575043e+09 2.777924761176109314e-03 1.342484611086547375e-03 1.342484611086547375e-03 2.870694734156131744e-03
1.480694745944705009e+09 3.777818288654088974e-03 1.353687606751918793e-03 1.353687606751918793e-03 2.693134825676679611e-03
1.480694745958817005e+09 4.760860465466976166e-03 1.204899628646671772e-03 1.204899628646671772e-03 2.387674059718847275e-03
1.480694745991717100e+09 5.760007537901401520e-03 1.173603581264615059e-03 1.173603581264615059e-03 2.239142311736941338e-03
1.480694746134282112e+09 6.760007701814174652e-03 1.173603581264615059e-03 1.173603581264615059e-03 3.239142242819070816e-03
1.480694746163070917e+09 7.760007400065660477e-03 1.173603581264615059e-03 1.173603581264615059e-03 4.239142406731843948e-03
1.480694746176914930e+09 8.760008029639720917e-03 1.173603581264615059e-03 1.173603581264615059e-03 5.239142104983329773e-03
1.480694746237891912e+09 7.946560159325599670e-03 -1.723145018331706524e-03 -1.723145018331706524e-03 1.611960702575743198e-03
1.480694746301867008e+09 8.257915265858173370e-03 -2.553525380790233612e-03 -2.553525380790233612e-03 1.610672217793762684e-03
1.480694746402662039e+09 8.409300819039344788e-03 -3.273139474913477898e-03 -3.273139474913477898e-03 2.000448759645223618e-03
1.480694746463500023e+09 8.361831307411193848e-03 -3.945779986679553986e-03 -3.945779986679553986e-03 2.568507799878716469e-03
1.480694746560220003e+09 8.281684480607509613e-03 -4.508535843342542648e-03 -4.508535843342542648e-03 3.275312250480055809e-03
1.480694746619000912e+09 8.233432658016681671e-03 -5.002410151064395905e-03 -5.002410151064395905e-03 4.042627755552530289e-03
1.480694746689785004e+09 8.197701536118984222e-03 -5.453418008983135223e-03 -5.453418008983135223e-03 4.846237134188413620e-03
1.480694746785856962e+09 9.197701700031757355e-03 -5.453418008983135223e-03 -5.453418008983135223e-03 5.846236832439899445e-03
1.480694746880337954e+09 8.467291481792926788e-03 -6.326439790427684784e-03 -6.326439790427684784e-03 6.405782420188188553e-03
1.480694746942971945e+09 8.525301702320575714e-03 -6.933125201612710953e-03 -6.933125201612710953e-03 7.015048526227474213e-03
1.480694747038480997e+09 8.934676647186279297e-03 -7.522737607359886169e-03 -7.522737607359886169e-03 7.426447235047817230e-03
