1.478795628857060909e+09 1.000000000000000000e+01
1.478795629018701077e+09 -8.258636593818664551e-01
1.478795629150692940e+09 -8.303349614143371582e-01
1.478795629278521061e+09 -8.259122967720031738e-01
1.478795629440660000e+09 -8.169685602188110352e-01
1.478795629562771082e+09 -8.203821778297424316e-01
1.478795629752535105e+09 -8.203911185264587402e-01
1.478795629849735022e+09 -8.238736391067504883e-01
1.478795630010932922e+09 -8.202862739562988281e-01
1.478795630140383005e+09 -7.947170138359069824e-01
1.478795630303551912e+09 -8.068673610687255859e-01
1.478795630461767912e+09 -8.016291260719299316e-01
1.478795630602169037e+09 -8.160458803176879883e-01
1.478795630745884895e+09 -8.178799152374267578e-01
1.478795630882163048e+09 -8.094561696052551270e-01
1.478795631042109966e+09 -8.037075400352478027e-01
1.478795631201004982e+09 -8.155868053436279297e-01
1.478795631359150887e+09 -8.030893802642822266e-01
1.478795631486293077e+09 -8.255842328071594238e-01
1.478795631648323059e+09 -8.038765192031860352e-01
1.478795631804604053e+09 -8.167354464530944824e-01
1.478795631969670057e+09 -8.129904270172119141e-01
1.478795632125227928e+09 -8.194677829742431641e-01
1.478795632301111937e+09 -8.032968640327453613e-01
1.478795632440017939e+09 -7.994239330291748047e-01
1.478795632600914001e+09 -8.294008970260620117e-01
1.478795632762006998e+09 -8.007380366325378418e-01
1.478795632931065083e+09 -8.059211373329162598e-01
1.478795633089370966e+09 -8.211048841476440430e-01
1.478795633245910883e+09 -8.034035563468933105e-01
1.478795633411927938e+09 -8.401932120323181152e-01
1.478795633573831081e+09 -8.126850128173828125e-01
1.478795633722804070e+09 -8.135062456130981445e-01
1.478795633885853052e+09 -8.068569302558898926e-01
1.478795634048876047e+09 -8.010145425796508789e-01
1.478795634237932920e+09 -8.000092506408691406e-01
1.478795634402182102e+09 -7.859273552894592285e-01
1.478795634561661959e+09 -8.004518747329711914e-01
1.478795634718585968e+09 -7.903082370758056641e-01
1.478795634909487009e+09 -7.794970870018005371e-01
1.478795635072917938e+09 -7.893099188804626465e-01
1.478795635227929115e+09 -7.766888737678527832e-01
1.478795635421868086e+09 -7.811118960380554199e-01
1.478795635583591938e+09 -8.026430606842041016e-01
1.478795635771367073e+09 -7.759861350059509277e-01
1.478795635931581974e+09 -7.874518036842346191e-01
1.478795636092432022e+09 -8.138327002525329590e-01
1.478795636295340061e+09 -7.965110540390014648e-01
1.478795636474370956e+09 -8.049233555793762207e-01
1.478795636641254902e+09 -8.004611730575561523e-01
1.478795636836144924e+09 -7.943105101585388184e-01
1.478795636988771915e+09 -8.244646787643432617e-01
1.478795637182934046e+09 -8.241713643074035645e-01
1.478795637384598017e+09 -8.310776352882385254e-01
1.478795637534924984e+09 -8.654667735099792480e-01
1.478795637737056017e+09 -8.969091773033142090e-01
1.478795637916659117e+09 -8.868852257728576660e-01
1.478795638074556112e+09 -8.594774007797241211e-01
1.478795638271142006e+09 -8.519073724746704102e-01
1.478795638464865923e+09 -8.740279674530029297e-01
1.478795638652282953e+09 -9.053992033004760742e-01
1.478795638843360901e+09 -8.954671025276184082e-01
1.478795639039074898e+09 -8.394926190376281738e-01
1.478795639202183962e+09 -7.693948149681091309e-01
1.478795639397851944e+09 -7.306635975837707520e-01
1.478795639581264019e+09 -7.649116516113281250e-01
1.478795639776489973e+09 -7.921276688575744629e-01
1.478795639967844009e+09 -8.447269797325134277e-01
1.478795640175179958e+09 -8.646610379219055176e-01
1.478795640347925901e+09 -8.480862379074096680e-01
1.478795640585679054e+09 -8.512704968452453613e-01
1.478795640765702963e+09 -8.432070612907409668e-01
1.478795640955326080e+09 -8.639237880706787109e-01
1.478795641156861067e+09 -8.612185120582580566e-01
1.478795641339495897e+09 -8.326708078384399414e-01
1.478795641535693884e+09 -7.333295345306396484e-01
1.478795641755445004e+09 -6.767709255218505859e-01
1.478795641951349974e+09 -5.560085177421569824e-01
1.478795642145174980e+09 -4.960130155086517334e-01
1.478795642333317995e+09 -4.940925240516662598e-01
1.478795642560113907e+09 -3.979819416999816895e-01
1.478795642755491972e+09 -4.071238636970520020e-01
1.478795642942111015e+09 -3.552378714084625244e-01
1.478795643167589903e+09 -3.028100430965423584e-01
1.478795643357163906e+09 -2.609108090400695801e-01
1.478795643584961891e+09 -3.286495506763458252e-01
1.478795643772407055e+09 -3.336463868618011475e-01
1.478795643997020960e+09 -3.762841820716857910e-01
1.478795644190057993e+09 -3.891941905021667480e-01
1.478795644421405077e+09 -4.100162684917449951e-01
1.478795644606792927e+09 -4.392823278903961182e-01
1.478795644837681055e+09 -5.287922024726867676e-01
1.478795645052578926e+09 -5.665821433067321777e-01
1.478795645245095968e+09 -6.938986182212829590e-01
1.478795645470807076e+09 -8.424546718597412109e-01
1.478795645695503950e+09 -8.508453369140625000e-01
1.478795645884896040e+09 -8.806767463684082031e-01
1.478795646121165991e+09 -9.145804047584533691e-01
1.478795646332470894e+09 -9.353202581405639648e-01
1.478795646553612947e+09 -9.817143082618713379e-01
1.478795646777237892e+09 -9.951364994049072266e-01
1.478795646970103979e+09 -1.011543273925781250e+00
