1.480695062757560968e+09 -4.600000000000000000e+01 2.100000000000000000e+01
1.480695062861888885e+09 -4.800000000000000000e+01 1.700000000000000000e+01
1.480695062965097904e+09 -4.900000000000000000e+01 1.100000000000000000e+01
1.480695063067013025e+09 -5.000000000000000000e+01 9.000000000000000000e+00
1.480695063202830076e+09 -5.000000000000000000e+01 8.000000000000000000e+00
1.480695063310813904e+09 -5.000000000000000000e+01 -3.000000000000000000e+00
1.480695063404280901e+09 -4.900000000000000000e+01 -1.300000000000000000e+01
1.480695063497903109e+09 -4.700000000000000000e+01 -1.800000000000000000e+01
1.480695063575397015e+09 -4.500000000000000000e+01 -2.300000000000000000e+01
1.480695063681266069e+09 -4.200000000000000000e+01 -2.800000000000000000e+01
1.480695063752353907e+09 -2.900000000000000000e+01 -4.100000000000000000e+01
1.480695063853297949e+09 -2.100000000000000000e+01 -4.600000000000000000e+01
1.480695064069968939e+09 -1.400000000000000000e+01 -4.800000000000000000e+01
1.480695064750983000e+09 -1.400000000000000000e+01 4.800000000000000000e+01
1.480695064840991974e+09 -1.000000000000000000e+00 5.000000000000000000e+01
1.480695064927333117e+09 -1.000000000000000000e+00 5.000000000000000000e+01
1.480695065022280931e+09 1.000000000000000000e+00 5.000000000000000000e+01
1.480695065155127048e+09 8.000000000000000000e+00 5.000000000000000000e+01
1.480695065204289913e+09 3.600000000000000000e+01 3.500000000000000000e+01
1.480695065332901001e+09 3.600000000000000000e+01 3.500000000000000000e+01
1.480695065428107023e+09 4.200000000000000000e+01 2.700000000000000000e+01
1.480695065557622910e+09 2.900000000000000000e+01 4.100000000000000000e+01
1.480695065609765053e+09 1.300000000000000000e+01 4.900000000000000000e+01
1.480695065709670067e+09 6.000000000000000000e+00 5.000000000000000000e+01
1.480695065826271057e+09 0.000000000000000000e+00 5.000000000000000000e+01
1.480695065924098969e+09 -3.000000000000000000e+00 5.000000000000000000e+01
1.480695066647298098e+09 -4.000000000000000000e+00 5.000000000000000000e+01
1.480695066739593983e+09 2.900000000000000000e+01 4.100000000000000000e+01
1.480695066813853979e+09 4.200000000000000000e+01 -2.700000000000000000e+01
1.480695066906425953e+09 1.600000000000000000e+01 -4.800000000000000000e+01
1.480695067015006065e+09 8.000000000000000000e+00 -5.000000000000000000e+01
1.480695067117505074e+09 -1.000000000000000000e+00 -5.000000000000000000e+01
1.480695067222790956e+09 -1.000000000000000000e+01 -4.900000000000000000e+01
1.480695067329420090e+09 -1.600000000000000000e+01 -4.800000000000000000e+01
1.480695067405395985e+09 -1.600000000000000000e+01 -4.800000000000000000e+01
1.480695067498629093e+09 -1.300000000000000000e+01 -4.900000000000000000e+01
1.480695067605899096e+09 -1.200000000000000000e+01 -4.900000000000000000e+01
1.480695067702389956e+09 -8.000000000000000000e+00 -5.000000000000000000e+01
1.480695067799990892e+09 -1.000000000000000000e+00 -5.000000000000000000e+01
1.480695067914041996e+09 9.000000000000000000e+00 -5.000000000000000000e+01
1.480695068616635084e+09 3.400000000000000000e+01 -3.700000000000000000e+01
